vacancy_id,vacancy_name,published_at,applied_at,all_skills,hard_skills,soft_skills,tools,skill_count,hard_skill_count,soft_skill_count,tools_count,salary_from,salary_to,salary_currency,salary_gross,employer_name,employer_id,employer_url,vacancy_url,experience,employment,schedule,area
131590720,Системный аналитик Senior (удаленно из-за границы),2026-03-26T19:59:23+0300,2026-03-26T19:59:23+0300,"sql, взаимодействие, контроль, контроль качества, развитие","sql, контроль качества","взаимодействие, контроль, развитие",,5,2,3,0,,,RUB,False,Amex Development,5724503,https://api.hh.ru/employers/5724503,https://hh.ru/vacancy/131590720,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131580233,After-Sales Service Head,2026-03-26T14:34:41+0300,2026-03-26T14:34:41+0300,,,,,0,0,0,0,1400000.0,2100000.0,KZT,True,Li Auto New Energy Vehicles Kazakhstan,11373117,https://api.hh.ru/employers/11373117,https://hh.ru/vacancy/131580233,От 3 до 6 лет,Полная занятость,Полный день,Алматы
131428215,"QA-специалист/тестировщик, middle",2026-03-20T16:46:57+0300,2026-03-20T16:46:57+0300,"postman, sql, swagger, организация, профессиональный рост, развитие, руководство","postman, sql, swagger","организация, профессиональный рост, развитие, руководство",,7,3,4,0,,120000.0,RUR,False,4А.Консалтинг,3273608,https://api.hh.ru/employers/3273608,https://hh.ru/vacancy/131428215,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131449853,Тестировщик ПО,2026-03-23T09:35:40+0300,2026-03-23T09:35:40+0300,"jira, sql, взаимодействие","jira, sql",взаимодействие,,3,2,1,0,,,RUB,False,Наймикс,4360770,https://api.hh.ru/employers/4360770,https://hh.ru/vacancy/131449853,От 3 до 6 лет,Полная занятость,Полный день,Москва
131532816,Golang-разработчик,2026-03-25T10:48:20+0300,2026-03-25T10:48:20+0300,"clickhouse, confluence, docker, git, gitlab ci, go, golang, jira, kubernetes, postgresql, redis, sql, самостоятельность","clickhouse, confluence, docker, git, gitlab ci, go, golang, jira, kubernetes, postgresql, redis, sql",самостоятельность,,13,12,1,0,,,RUB,False,Группа Компаний ВестЛинк,1489021,https://api.hh.ru/employers/1489021,https://hh.ru/vacancy/131532816,Более 6 лет,Полная занятость,Полный день,Москва
131582422,QA-инженер / Инженер по ручному тестированию / Тестировщик ПО,2026-03-26T15:13:17+0300,2026-03-26T15:13:17+0300,"postman, swagger, быстрая обучаемость, взаимодействие, внимательность, зарплата, обучаемость","postman, swagger, зарплата","быстрая обучаемость, взаимодействие, внимательность, обучаемость",,7,3,4,0,80000.0,,RUR,False,Цифровые практики,9505652,https://api.hh.ru/employers/9505652,https://hh.ru/vacancy/131582422,От 1 года до 3 лет,Полная занятость,Полный день,Нижний Новгород
131550089,Frontend-разработчик React middle,2026-03-25T16:51:22+0300,2026-03-25T16:51:22+0300,"figma, git, javascript, react, развитие","git, javascript, react",развитие,figma,5,3,1,1,100000.0,100000.0,RUR,False,А-Я Академия,5450446,https://api.hh.ru/employers/5450446,https://hh.ru/vacancy/131550089,От 3 до 6 лет,Полная занятость,Полный день,Екатеринбург
131555322,Бизнес архитектор / Аналитик / CTO,2026-03-26T02:03:08+0300,2026-03-26T02:03:08+0300,"zoom, аналитическое мышление, взаимодействие, контроль, ответственность, планирование, сервис, системное мышление, стратегическое мышление",zoom,"аналитическое мышление, взаимодействие, контроль, ответственность, планирование, сервис, системное мышление, стратегическое мышление",,9,1,8,0,,,RUB,False,artefact,12143536,https://api.hh.ru/employers/12143536,https://hh.ru/vacancy/131555322,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131436800,UX/UI-дизайнер,2026-03-22T12:47:38+0300,2026-03-22T12:47:38+0300,"figma, illustrator, photoshop, взаимодействие, развитие",,"взаимодействие, развитие","figma, illustrator, photoshop",5,0,2,3,,,RUB,False,HUB цифровых решений,10961823,https://api.hh.ru/employers/10961823,https://hh.ru/vacancy/131436800,От 1 года до 3 лет,Проектная работа,Удаленная работа,Алматы
131546660,Технический руководитель,2026-03-25T15:27:01+0300,2026-03-25T15:27:01+0300,контроль,,контроль,,1,0,1,0,,,RUB,False,Автономные Технологии,11423812,https://api.hh.ru/employers/11423812,https://hh.ru/vacancy/131546660,От 3 до 6 лет,Полная занятость,Полный день,Москва
131541455,Java Developer,2026-03-25T13:39:56+0300,2026-03-25T13:39:56+0300,"access, aws, ci/cd, docker, gitlab ci, java, jenkins, kubernetes, prometheus, spring, spring boot, sql","aws, ci/cd, docker, gitlab ci, java, jenkins, kubernetes, prometheus, spring, spring boot, sql",,access,12,11,0,1,,,RUB,False,Andersen,851604,https://api.hh.ru/employers/851604,https://hh.ru/vacancy/131541455,От 1 года до 3 лет,Полная занятость,Полный день,Ташкент
131411657,UX/UI - дизайнер,2026-03-20T11:32:44+0300,2026-03-20T11:32:44+0300,"figma, git, jira, взаимодействие, самостоятельность, системное мышление","git, jira","взаимодействие, самостоятельность, системное мышление",figma,6,2,3,1,,,RUB,False,НЕКСТБИ,1552157,https://api.hh.ru/employers/1552157,https://hh.ru/vacancy/131411657,От 3 до 6 лет,Полная занятость,Полный день,Москва
131568709,Тестировщик ПО,2026-03-26T11:12:55+0300,2026-03-26T11:12:55+0300,"oracle, sql, аналитическое мышление, взаимодействие, зарплата, ответственность","oracle, sql, зарплата","аналитическое мышление, взаимодействие, ответственность",,6,3,3,0,,120000.0,RUR,True,Формула Би Ай,139546,https://api.hh.ru/employers/139546,https://hh.ru/vacancy/131568709,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
128946569,Java-разработчик,2026-03-19T10:26:47+0300,2026-03-19T10:26:47+0300,"ci/cd, clickhouse, docker, grafana, java, k8s, postgresql, prometheus, redis, spring, spring boot, sql, взаимодействие","ci/cd, clickhouse, docker, grafana, java, k8s, postgresql, prometheus, redis, spring, spring boot, sql",взаимодействие,,13,12,1,0,,,RUB,False,Mediascope,2739341,https://api.hh.ru/employers/2739341,https://hh.ru/vacancy/128946569,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131443190,Коммерческий директор (российский производитель оборудования и ПО),2026-03-26T07:27:55+0300,2026-03-26T07:27:55+0300,"ведение переговоров, контроль, переговоры, развитие, сервис",ведение переговоров,"контроль, переговоры, развитие, сервис",,5,1,4,0,1500000.0,2000000.0,RUR,True,Valinurov Exeсutive,10693539,https://api.hh.ru/employers/10693539,https://hh.ru/vacancy/131443190,От 3 до 6 лет,Полная занятость,Полный день,Москва
